TripID,MMSI,StartLatitude,StartLongitude,StartTime,EndLatitude,EndLongitude,EndTime,ID,time,shiptype,Length,Breadth,Draught,Latitude,Longitude,SOG,COG,TH,Name,Callsign,AisSourcen
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54454791,2016-01-25 00:21:00,71,323,43,12.00568,53.74335,6.3268330000000015,15.1,72.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54462072,2016-01-25 00:22:00,71,323,43,12.00568,53.74468,6.334217,15.1,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54474016,2016-01-25 00:23:00,71,323,43,12.00568,53.74583000000001,6.340517,15.0,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54478228,2016-01-25 00:24:00,71,323,43,12.00568,53.74697,6.346817,15.0,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54485834,2016-01-25 00:25:00,71,323,43,12.00568,53.74809000000001,6.353383999999998,14.9,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54493952,2016-01-25 00:26:00,71,323,43,12.00568,53.74918,6.35965,14.9,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54502406,2016-01-25 00:27:00,71,323,43,12.00568,53.75032,6.366017,14.9,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54505893,2016-01-25 00:28:00,71,323,43,12.00568,53.75145,6.372517,14.9,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54516483,2016-01-25 00:29:00,71,323,43,12.00568,53.75257,6.378817,14.8,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54517521,2016-01-25 00:30:00,71,323,43,12.00568,53.75365,6.3852,14.8,74.0,78,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54526571,2016-01-25 00:31:00,71,323,43,12.00568,53.7545,6.391833,14.9,78.0,80,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54531232,2016-01-25 00:32:00,71,323,43,12.00568,53.7552,6.39835,14.9,79.0,80,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54531777,2016-01-25 00:40:00,71,323,43,12.00568,53.76225,6.449333,14.7,76.0,79,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54538529,2016-01-25 00:17:00,71,323,43,12.00568,53.73883000000001,6.30135,15.2,72.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54545706,2016-01-25 00:18:00,71,323,43,12.00568,53.74,6.307933,15.2,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54547055,2016-01-25 00:19:00,71,323,43,12.00568,53.74112,6.3142830000000005,15.2,73.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54547401,2016-01-25 00:33:00,71,323,43,12.00568,53.7559,6.404767,14.8,79.0,80,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54550655,2016-01-25 00:20:00,71,323,43,12.00568,53.74227,6.3207,15.1,72.0,74,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54551751,2016-01-25 00:34:00,71,323,43,12.00568,53.75666999999999,6.411133,14.7,78.0,77,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54553460,2016-01-25 00:35:00,71,323,43,12.00568,53.7576,6.41765,14.6,76.0,77,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54558589,2016-01-25 00:36:00,71,323,43,12.00568,53.75857,6.4239169999999985,14.6,76.0,77,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54560198,2016-01-25 00:38:00,71,323,43,12.00568,53.75952,6.4303,14.6,76.0,77,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54561837,2016-01-25 00:38:00,71,323,43,12.00568,53.76045,6.4368,14.7,76.0,77,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27811,477829700,51.957917,4.0387830000000005,2016-01-24 12:50:00,53.506517,9.938,2016-01-25 13:00:00,54564222,2016-01-25 00:39:00,71,323,43,12.00568,53.76135,6.4430830000000014,14.7,76.0,77,OOCL.SOUTHAMPTON,VRCU7,H7001.71.71a
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98975563,2016-02-28 18:19:00,71,323,43,12.00568,53.73615,6.3060160000000005,19.9,72.0,73,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98977167,2016-02-28 18:21:00,71,323,43,12.00568,53.73911999999999,6.32245,19.9,72.0,73,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98977895,2016-02-28 18:22:00,71,323,43,12.00568,53.7407,6.330817,20.1,71.0,73,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98978956,2016-02-28 18:23:00,71,323,43,12.00568,53.7424,6.339967,20.3,72.0,73,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98979190,2016-02-28 18:24:00,71,323,43,12.00568,53.74389,6.34815,20.1,72.0,73,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98980035,2016-02-28 18:25:00,71,323,43,12.00568,53.74538,6.356633,20.3,73.0,76,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98980685,2016-02-28 18:26:00,71,323,43,12.00568,53.74681999999999,6.365917,20.3,75.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98981871,2016-02-28 18:27:00,71,323,43,12.00568,53.74811999999999,6.37415,20.2,74.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98982604,2016-02-28 18:28:00,71,323,43,12.00568,53.7495,6.382783,20.2,74.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98983269,2016-02-28 18:29:00,71,323,43,12.00568,53.75097,6.3919,20.1,74.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98984351,2016-02-28 18:30:00,71,323,43,12.00568,53.75233000000001,6.400483,20.2,74.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98984817,2016-02-28 18:31:00,71,323,43,12.00568,53.75372,6.408933,20.2,74.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98985928,2016-02-28 18:32:00,71,323,43,12.00568,53.75522,6.418083,20.3,74.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98986571,2016-02-28 18:33:00,71,323,43,12.00568,53.75658000000001,6.426317,20.2,74.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98987047,2016-02-28 18:34:00,71,323,43,12.00568,53.75792,6.43485,20.0,75.0,77,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98988068,2016-02-28 18:35:00,71,323,43,12.00568,53.759130000000006,6.44405,19.7,77.0,77,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27813,477829700,51.957883,4.038067,2016-02-28 08:56:00,53.506367,9.9375,2016-02-29 05:24:00,98976179,2016-02-28 18:20:00,71,323,43,12.00568,53.73763,6.3143,19.8,73.0,74,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139473601,2016-03-18 19:41:00,71,269,32,10.64235,53.73428000000001,6.302374,17.2,71.0,69,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139473925,2016-03-18 19:42:00,71,269,32,10.64235,53.73585,6.309982,17.3,71.0,69,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139476283,2016-03-18 19:43:00,71,269,32,10.64235,53.73741999999999,6.317617,17.3,71.0,70,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139477927,2016-03-18 19:44:00,71,269,32,10.64235,53.73895,6.325315,17.4,71.0,70,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139479747,2016-03-18 19:45:00,71,269,32,10.64235,53.74051,6.33305,17.5,71.0,71,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139481333,2016-03-18 19:46:00,71,269,32,10.64235,53.74202,6.340847,17.5,71.0,70,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139481979,2016-03-18 19:47:00,71,269,32,10.64235,53.74353000000001,6.348518,17.6,72.0,70,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139484459,2016-03-18 19:48:00,71,0,0,0.0,53.74505,6.356306,17.5,72.0,70,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139484879,2016-03-18 19:49:00,71,0,0,0.0,53.74658,6.364068,17.5,72.0,69,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139486319,2016-03-18 19:50:00,71,0,0,0.0,53.74814,6.371784,17.4,72.0,69,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139489142,2016-03-18 19:51:00,71,0,0,0.0,53.7497,6.379482,17.4,71.0,70,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139490345,2016-03-18 19:52:00,71,0,0,0.0,53.75123000000001,6.387216,17.4,72.0,70,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139491349,2016-03-18 19:53:00,71,0,0,0.0,53.75276,6.394986,17.5,70.0,70,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139492876,2016-03-18 19:54:00,71,0,0,0.0,53.75433,6.402747,17.6,72.0,71,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139495571,2016-03-18 19:56:00,71,0,0,0.0,53.75729000000001,6.418296,17.4,73.0,71,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139494489,2016-03-18 19:55:00,71,0,0,0.0,53.75583,6.410517,17.5,72.0,71,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139498237,2016-03-18 19:57:00,71,0,0,0.0,53.75875,6.426075,17.4,73.0,71,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139499081,2016-03-18 19:58:00,71,0,0,0.0,53.76015,6.4339900000000005,17.5,74.0,73,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139501087,2016-03-18 19:59:00,71,0,0,0.0,53.76143,6.441832,17.4,75.0,73,CMA.CGM.SAMBHAR,5BND2,71a.H7001
21113,210481000,51.948239,4.080591,2016-03-18 10:16:00,53.5398,9.914805,2016-03-19 07:31:00,139501541,2016-03-18 20:00:00,71,0,0,0.0,53.76271,6.449503,17.3,74.0,73,CMA.CGM.SAMBHAR,5BND2,71a.H7001
27817,477829700,51.957711,4.037927,2016-04-04 11:51:00,53.532515,9.913762,2016-04-05 13:56:00,173698975,2016-04-05 00:56:00,71,323,43,12.00568,53.73886,6.303579,13.6,74.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27817,477829700,51.957711,4.037927,2016-04-04 11:51:00,53.532515,9.913762,2016-04-05 13:56:00,173701248,2016-04-05 00:58:00,71,323,43,12.00568,53.74093000000001,6.315315,13.7,73.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27817,477829700,51.957711,4.037927,2016-04-04 11:51:00,53.532515,9.913762,2016-04-05 13:56:00,173705535,2016-04-05 01:01:00,71,323,43,12.00568,53.74419,6.332744,13.7,72.0,76,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27817,477829700,51.957711,4.037927,2016-04-04 11:51:00,53.532515,9.913762,2016-04-05 13:56:00,173708267,2016-04-05 01:03:00,71,323,43,12.00568,53.74631,6.344345,13.6,73.0,76,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27817,477829700,51.957711,4.037927,2016-04-04 11:51:00,53.532515,9.913762,2016-04-05 13:56:00,173700426,2016-04-05 00:57:00,71,323,43,12.00568,53.73987,6.309299,13.6,73.0,75,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27817,477829700,51.957711,4.037927,2016-04-04 11:51:00,53.532515,9.913762,2016-04-05 13:56:00,173707063,2016-04-05 01:02:00,71,323,43,12.00568,53.74523000000001,6.33849,13.7,73.0,76,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
27817,477829700,51.957711,4.037927,2016-04-04 11:51:00,53.532515,9.913762,2016-04-05 13:56:00,173724838,2016-04-05 01:15:00,71,323,43,12.00568,53.75713,6.414456,13.5,77.0,80,OOCL.SOUTHAMPTON,VRCU7,71.71a.H7001
